,,4-2021 Product Mix Report
Poscode,Product Name,Category,Quantity,UPT,Net Sales,
9366,McCAFE PR COFF B-EVM,,18687,33.92,0.00,
9374,McCAFE PR COFF (12oz),BEVERAGES,1,0,39.29,
9375,UP McCAFE PR COFF(12oz) B-EVM,UPSIZE,4674,8.49,55742.86,
9542,**LONGGANISA W/EGG RCE ALC,,5266,9.56,325419.97,
9545,**LONGGANISA W/EGG RCE EVM,,899,1.63,66384.84,
9548,**LONGGANISA W/EGG RCE & HASH BRWN EVM,,5493,9.97,574491.50,
9551,**SSG W/ EGG RCE ALC,,2271,4.12,144359.10,
9554,**SSG W/ EGG RCE EVM,,334,0.61,26796.42,
9557,**SSG W/ EGG RCE W/HASH BRWN EVM,,3331,6.05,373879.00,
9560,**1PC MUSHRM PEPPER STK W/ GRLC RCE & EGG ALC,,1531,2.78,93232.19,
9563,**1PC MUSHRM PEPPER STK W/ GRLC RCE & EGG EVM,,151,0.27,9080.36,
9566,**1PC MUSHRM PEPPER STK W/ GRLC RCE & EGG W/HASH BRWN EVM,,2315,4.2,224742.88,
9569,**2PC MUSHRM PEPPER STK W/ GRLC RCE & EGG ALC,,1327,2.41,106655.90,
9572,**2PC MUSHRM PEPPER STK W/ GRLC RCE & EGG EVM,,144,0.26,12952.29,
9575,**2PC MUSHRM PEPPER STK W/ GRLC RCE & EGG W/HASH BRWN EVM,,2059,3.74,261900.00,
9578,**1PC MUSHRM PEPPER STK W/ PLN RCE & EGG ALC,,767,1.39,37875.00,
9581,**1PC MUSHRM PEPPER STK W/ PLN RCE & EGG EVM,,140,0.25,6870.53,
9584,**1PC MUSHRM PEPPER STK W/ PLN RCE & EGG MVM,,452,0.82,34392.85,
9587,**1PC MUSHRM PEPPER STK W/ PLN RCE & EGG LVM,,602,1.09,52400.00,
9590,**2PC MUSHRM PEPPER STK W/ PLN RCE & EGG ALC,,736,1.34,51637.48,
9593,**2PC MUSHRM PEPPER STK W/ PLN RCE & EGG EVM,,213,0.39,13266.97,
9596,**2PC MUSHRM PEPPER STK W/ PLN RCE & EGG MVM,,727,1.32,71065.20,
9599,**2PC MUSHRM PEPPER STK W/ PLN RCE & EGG LVM,,1394,2.53,138307.19,
9991,**PREMIUM BURGERS BNDL SCD/PWD PHEAD,,19306,35.05,929962.73,
9992,**SNACK BRGR MCSHARE SCD/PWD PHEAD,,2813,5.11,89276.80,
11218,**XTRA CHEESE SLICE,EXTRA,18,0.03,0.00,
11223,**XTRA GRATED CHEESE,EXTRA,3,0.01,0.00,
11224,**XTRA SPAG SAUCE,,215,0.39,3861.60,
12011,XTRA KETCHUP,EXTRA,444,0.81,0.00,
12012,XTRA CREAMER,EXTRA,96,0.17,0.00,
12013,XTRA SUGAR,EXTRA,69,0.13,0.00,
12014,XTRA EQUAL,EXTRA,12,0.02,0.00,
12015,XTRA SALT,EXTRA,54,0.1,0.00,
12016,XTRA MUSTARD,EXTRA,27,0.05,0.00,
12025,**PLAIN RICE,EXTRA,1,0,0.00,
12086,***SWEET N SOUR SAUCE,,356,0.65,0.00,
14107,***XTRA SWEET N SOUR SAUCE,,180,0.33,1296.43,
14108,**XTRA HOTCKE SYRUP,,13,0.02,80.36,
14114,**XTRA MSHRM PPR STK SAUCE,,32,0.06,214.29,
14133,***XTRA THOUSAND ISLAND SAUCE,,54,0.1,450.00,
14134,**EXTRA BUTTER CARAMEL SYRUP,DESSERT,67,0.12,446.43,
20004,**MCSPAG PLATTER,,5228,9.49,951893.00,
20131,**HONEY BUTTER SSF MED,,7878,14.3,390471.15,
20134,**BFF HONEY BUTTER,,6175,11.21,762842.67,
20137,**HONEY BUTTER SSF LRG,,8191,14.87,557576.99,
20504,**UP SSF HONEY BUTTER EVM,,489,0.89,9129.45,
20554,**UP SSF HONEY BUTTER MVM,,12320,22.37,48661.41,
20574,**UP SSF HONEY BUTTER LVM,,15626,28.37,64237.35,
20584,**UP BFF SSF HONEY BUTTER,,8956,16.26,116464.66,
21238,**K CHICK BURGER ALC,,35281,64.05,3672016.04,
21239,**K BEEF BURGER ALC,,19834,36.01,2196067.91,
21501,**10PC CHIX MCDO,,2782,5.05,1345594.56,
21503,**15PC CHIX MCDO,,435,0.79,318950.87,
21505,**20PC CHIX MCDO,,175,0.32,155178.58,
21507,**10PC SPICY CHIX,,408,0.74,208696.41,
21509,**15PC SPICY CHIX,,70,0.13,53598.21,
21511,**20PC SPICY CHIX,,22,0.04,21750.00,
21513,**40PC MCNUG,,164,0.3,107696.43,
21515,**60PC MCNUG,,15,0.03,14866.07,
21517,**80PC MCNUG,,4,0.01,5285.71,
21520,**10 SRV MCSPAG,,364,0.66,139464.27,
21521,**15 SRV MCSPAG,,53,0.1,31232.14,
21522,**20 SRV MCSPAG,,20,0.04,14928.57,
21523,**5 SRV BFF FRIES,,89,0.16,50491.07,
21524,**8 SRV BFF FRIES,,2,0,1821.43,
21525,**10 SRV BFF FRIES,,2,0,2276.79,
21526,**10PC PLAIN RICE,,66,0.12,13343.75,
21527,**15PC PLAIN RICE,,10,0.02,3214.29,
21528,**20PC PLAIN RICE,,5,0.01,2120.54,
25038,**K CHICK BURGER EVM,,2005,3.64,232167.82,
25039,**K BEEF BURGER EVM,,1125,2.04,134849.98,
30038,**K CHICK BURGER MVM,,15126,27.46,2229950.35,
30039,**K BEEF BURGER MVM,,7493,13.6,1114629.39,
35038,**K CHICK BURGER LVM,,15004,27.24,2601017.67,
35039,**K BEEF BURGER LVM,,7512,13.64,1322503.48,
45101,**PBB BIGMAC,,32162,58.39,0.00,
45102,**PBB DBL CHB,,5806,10.54,0.00,
45103,**PBB QPC,,15315,27.8,0.00,
45104,**PBB MCCHIX,,4608,8.37,0.00,
45109,**SNK BRGR MCDO,,599,1.09,0.00,
45110,**SNK CHEESY BRGR MCDO,,2528,4.59,0.00,
45111,**SNK MCCRISPY CHIX SNDWCH,,5933,10.77,0.00,
45112,**SNK CHEESE BRGR,,12304,22.34,0.00,
45113,**PBB K CHICK BURGER,,42921,77.92,0.00,
45114,**PBB K BEEF BURGER,,29459,53.48,0.00,
45121,**PARTY BOX A,,46,0.08,68263.39,
45123,**PARTY BOX B,,8,0.01,21421.43,
45125,**PARTY BOX C,,39,0.07,59161.61,
45127,**PARTY BOX D,,22,0.04,58908.93,
45133,**SNACK BRGR MCSHARE,,6242,11.33,1686535.96,
45134,**PREMIUM BURGERS BNDL,,37155,67.45,15473900.40,
45210,**COMBO SSF HONEY BUTTER+ CFLOAT,,730,1.33,50141.97,
45216,**CMB BFF SSF HONEY BUTTER+ 3 CFLOAT,,315,0.57,64689.29,
45219,**CMB LARGE SSF HONEY BUTTER W CFLOAT,,764,1.39,71878.55,
45340,**PBB REG MCFLOAT 16oz,BEVERAGES,70939,128.78,0.00,
45342,**PBB COKE 16oz,BEVERAGES,17476,31.73,0.00,
45344,**PBB SPRITE 16oz,BEVERAGES,6352,11.53,0.00,
45346,**PBB CZERO 16oz,BEVERAGES,8234,14.95,0.00,
45347,**PBB PINEAPPLE JUICE 16oz,BEVERAGES,10215,18.54,0.00,
45348,**PBB ORANGE JUICE 16oz,BEVERAGES,9872,17.92,0.00,
45349,**PBB ICED TEA 16oz,BEVERAGES,6552,11.89,0.00,
50228,**ICED COFFEE BUTTER CARAMEL 16oz,DESSERT,178,0.32,6518.75,
50229,**ICED COFFEE BLACK W/ BUTTER CARAMEL 16 oz,DESSERT,12,0.02,481.25,
50230,**ICED COFFEE MILKY W/ BUTTER CARAMEL 16 oz,DESSERT,51,0.09,2212.50,
50231,**ICED COFFEE BUTTER CARAMEL 22oz,DESSERT,101,0.18,5483.03,
50232,**ICED COFFEE BLACK W/ BUTTER CARAMEL 22oz,DESSERT,11,0.02,616.07,
50233,**ICED COFFEE MILKY W/ BUTTER CARAMEL 22oz,DESSERT,41,0.07,2116.07,
50413,**STRWBRRY BNANA SUNDAE,,71222,129.29,1400042.50,
50421,**HF SUNDAE BLEND,,4,0.01,496.43,
60192,**UP ICED COFFEE BUTTER CARAMEL 16oz EVM,DESSERT,30,0.05,625.00,
60193,**UP ICED COFFEE BLACK W/ BUTTER CARAMEL 16oz EVM,DESSERT,2,0,44.64,
60194,**UP ICED COFFEE MILKY W/ BUTTER CARAMEL 16 oz EVM,DESSERT,3,0.01,80.36,
60195,**UP ICED COFFEE BUTTER CARAMEL 22oz EVM,DESSERT,64,0.12,1446.43,
60196,**UP ICED COFFEE BLACK W/ BUTTER CARAMEL 22oz EVM,DESSERT,3,0.01,80.36,
60197,**UP ICED COFFEE MILKY W/ BUTTER CARAMEL 22oz EVM,DESSERT,11,0.02,312.50,
61192,**UP ICED COFFEE BUTTER CARAMEL 16oz  MVM,DESSERT,37,0.07,375.00,
61195,**UP ICED COFFEE BUTTER CARAMEL 22oz MVM,DESSERT,12,0.02,214.29,
61196,**UP ICED COFFEE BLACK W/ BUTTER CARAMEL 22oz MVM,DESSERT,4,0.01,71.43,
61197,**UP ICED COFFEE MILKY W/ BUTTER CARAMEL 22oz MVM,DESSERT,2,0,22.32,
62192,**UP ICED COFFEE BUTTER CARAMEL 16oz  LVM,DESSERT,5,0.01,58.04,
62193,**UP ICED COFFEE BLACK W/ BUTTER CARAMEL 16 oz LVM,DESSERT,1,0,11.61,
62194,**UP ICED COFFEE MILKY W/ BUTTER CARAMEL 16 oz LVM,DESSERT,4,0.01,64.29,
62195,**UP ICED COFFEE BUTTER CARAMEL 22oz LVM,DESSERT,57,0.1,867.86,
62196,**UP ICED COFFEE BLACK W/ BUTTER CARAMEL 22oz LVM,DESSERT,2,0,32.14,
62197,**UP ICED COFFEE MILKY W/ BUTTER CARAMEL 22oz LVM,DESSERT,16,0.03,328.57,
70155,**STM- ADD ON HAT/TRAYMAT/BALOON/H-M TOY,,391,0.71,12064.30,
70165,**FREE H-M TOYS,,10,0.02,0.00,
70166,**FREE H-M BOOK,,17,0.03,0.00,
70501,**TOY 1,,5934,10.77,0.00,
70502,**TOY 2,,7947,14.43,0.00,
70503,**TOY 3,,7515,13.64,0.00,
70504,**TOY 4,,4237,7.69,0.00,
70505,**TOY 5,,6140,11.15,0.00,
70506,**TOY 6,,4507,8.18,0.00,
70507,**TOY 7,,3633,6.6,0.00,
70508,**TOY 8,,2930,5.32,0.00,
70555,BOOK 5 - The Twins Walk With A Wolly Mammoth,,1886,3.42,0.00,
70556,BOOK 6 - The Twins Track A Tiger,,1031,1.87,0.00,
70601,**FREE TOY 1,,2545,4.62,0.00,
70602,**FREE TOY 2,,6230,11.31,0.00,
70603,**FREE TOY 3,,5257,9.54,0.00,
70604,**FREE TOY 4,,5352,9.72,0.00,
70605,**FREE TOY 5,,4511,8.19,0.00,
70606,**FREE TOY 6,,5964,10.83,0.00,
70607,**FREE TOY 7,,2794,5.07,0.00,
70608,**FREE TOY 8,,4984,9.05,0.00,
70655,**FREE BOOK 5,,1739,3.16,0.00,
70656,**FREE BOOK 6,,2071,3.76,0.00,
80121,**GOLD-PKG CHZBRGR+APPLE PIE+BTLD DRNK,,2,0,116.07,
80150,**STM BF1- 2PC HOTCAKE+HASH+OJ+APPLE PIE(H-M),,102,0.19,13571.43,
80151,**STM BF2- CHZY EGGDESAL w/HAM+HASH+COFFEE+APPLE PIE,,64,0.12,8691.07,
80152,**STM BF3- SSG McMUF+HASH+COFFEE+APPLE PIE,,67,0.12,8481.25,
80153,**STM BF4- 2PC HOTCAKE+SSG+COFFEE+HASH+APPLE PIE,,64,0.12,9000.00,
80154,**STM BF5- LONGGA w/EGG w/RICE+HASH+COFFEE+APPLE PIE,,29,0.05,4775.00,
80155,**STM BF6- 1PC CHX w/EGG w/RICE+HASH+COFFEE+APPLE PIE,,15,0.03,2678.57,
80160,**STM R1- McCRISPY CHIX SNDWCH+FRIES+COKE+APPLE PIE,,150,0.27,16787.39,
80161,**STM R2- McSPAG+COKE+APPLE PIE(H-M),,103,0.19,10250.00,
80162,**STM R3- CHBRGR+FRIES+COKE+APPLE PIE,,288,0.52,33882.21,
80163,**STM R4- 1PC CHX w/RICE+FRIES+COKE+APPLE PIE,,1148,2.08,98175.00,
80164,**STM R5- 1PC CHX+SPAG+COKE+APPLE PIE,,973,1.77,115282.18,
80165,**STM R6- 6PC MCNUG w/RICE+COKE+APPLE PIE,,195,0.35,12001.50,
80166,**STM R7- BIGMAC+FRIES+COKE+APPLE PIE,,356,0.65,66873.21,
80167,**STM R8- QTR PNDR+FRIES+COKE+APPLE PIE,,298,0.54,57291.96,
80626,**GIFTAWAY 2PC HOTCAKE & SSG w/HASH EVM,,1,0,127.68,
80630,**GIFTAWAY 1PC CHIX MCDO W/FRIES MVM,,3,0.01,348.21,
80631,**GIFTAWAY 1PC SPICY CHX MCDO W/ FRIES MVM,,9,0.02,831.25,
80632,**GIFTAWAY CHEESEBURGER W/ FRIES MVM,,10,0.02,558.04,
80633,**GIFTAWAY BURGER MCDO W/ FRIES MVM,,5,0.01,194.64,
80634,**GIFTAWAY 2PC CHICK MCDO MVM,,1,0,166.96,
80635,**GIFTAWAY 2PC SPICY CHIX MVM,,3,0.01,339.29,
80636,**GIFTAWAY MCSPAG W/ FRIES MVM,,1,0,118.75,
80637,**GIFTAWAY MCFLURY OREO,,5,0.01,185.71,
80638,**GIFTAWAY 20PC CHX MCNUGGETS,,2,0,660.71,
80639,**GIFTAWAY 6PC  CHX MCSHARE,,1,0,294.64,
80640,**GIFTAWAY 8PC  CHX  MCSHARE,,1,0,392.86,
80641,**GIFTAWAY 6PC SPICY CHX MCSHARE,,3,0.01,932.14,
80650,**GIFTAWAY COKE MCFLOAT 16oz,,5,0.01,103.57,
86319,**Free McCrispy Chix Sandwich,,1,0,0.00,
86370,**GL FREE DBL CHBRGR,,3,0.01,0.00,
99993,**HF SUNDAE BLEND SCD/PWD,,4,0.01,31.03,
99995,**MCSPAG PLATTER  SCD/PWD,,1868,3.39,14535.71,
,Total,,3970605,,168660478.19,
